ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv
002778.SZ,20191030,17.14,0.7089,1.0278,1.04,84.2399,136.2654,2.3871,2.217,2.2075,8910.95,5790.9165,3994.1491,152733.683,99256.3088
002918.SZ,20191030,14.72,1.7838,1.9545,0.63,16.3368,14.861,2.1332,1.8452,1.6418,40218.6,13531.575,12349.65,592017.792,199184.784
300653.SZ,20191030,76.56,3.4642,4.4732,1.23,71.3721,61.08,10.9252,28.4156,24.3675,8000.0,4328.0,3351.7302,612480.0,331351.68
002792.SZ,20191030,26.21,2.8743,4.0143,1.15,199.3223,117.9694,4.3713,7.0006,5.4979,33784.02,14989.8307,10733.2314,885479.1642,392883.4626
600493.SH,20191030,5.82,0.6076,0.9071,1.12,51.7278,66.3531,2.1808,1.5755,1.4655,27200.0,27200.0,18218.6406,158304.0,158304.0
300311.SZ,20191030,8.33,16.7653,19.5738,1.1,40.702,69.2138,3.7994,4.7096,5.7038,67998.8821,46399.999,39742.3268,566430.6879,386511.9917
300452.SZ,20191030,15.88,1.2967,1.9436,0.61,31.5292,26.9121,4.3561,5.158,4.9549,13920.0,10986.2181,7329.3325,221049.6,174461.1434
600886.SH,20191030,8.61,0.2526,0.6281,1.31,13.3883,11.5251,1.7934,1.4247,1.364,678602.3347,678602.3347,272889.8401,5842766.1018,5842766.1018
600879.SH,20191030,5.93,0.5421,0.6775,1.07,35.3044,34.6754,1.316,1.1918,1.1745,271927.1284,241769.8526,193433.236,1612527.8714,1433695.2259
603131.SH,20191030,14.28,4.6189,4.6189,2.13,61.1705,64.4086,3.8829,5.2567,5.3898,31797.4252,7000.0,7000.0,454067.2319,99960.0
002141.SZ,20191030,3.55,1.2642,1.6857,0.66,572.1445,,2.8336,4.0117,4.103,113465.6519,63660.8,47745.6,402803.0642,225995.84
300699.SZ,20191030,41.17,1.5481,2.3467,1.37,56.6691,41.8311,6.783,15.6506,12.6376,51835.0,32167.406,21220.7638,2134046.95,1324332.105
000917.SZ,20191030,6.62,2.1946,2.6842,0.9,107.1512,69.9886,0.9206,0.8928,1.0689,141755.6338,129463.9951,105849.7971,938422.2958,857051.6476
300108.SZ,20191030,4.41,4.2473,5.6552,0.54,13.5564,23.0876,1.3231,3.1171,2.4565,66601.4674,43007.5064,32300.2469,293712.4712,189663.1032
002692.SZ,20191030,3.49,0.7067,1.4066,2.14,,,2.384,0.8354,0.84,71814.6,71538.38,35940.0673,250632.954,249668.9462
300759.SZ,20191030,53.43,3.3109,3.3109,0.67,103.3704,80.2464,11.7099,12.0579,10.0213,65629.3575,6563.0,6563.0,3506576.5712,350661.09
600875.SH,20191030,8.94,0.5069,0.9895,1.33,24.4782,21.8637,0.9429,0.9294,0.9036,309080.3431,199690.0368,102288.3605,2763178.2673,1785228.929
600257.SH,20191030,4.55,2.6571,3.3953,0.69,123.9896,2477.5851,1.6756,2.0462,1.9064,48123.7188,48123.7188,37660.5977,218962.9205,218962.9205
002264.SZ,20191030,4.44,0.5539,1.2653,0.82,178.7767,,2.1176,0.4467,0.4991,68913.138,67940.7963,29741.2309,305974.3327,301657.1356
002412.SZ,20191030,9.69,0.7689,1.3094,0.73,33.0494,29.6447,3.3144,5.2888,5.5329,50320.0,48930.25,28732.6311,487600.8,474134.1225
601628.SH,20191030,32.41,0.1578,2.1903,2.18,80.3913,18.6085,2.4046,1.4244,1.2615,2826470.5,2082353.0,150000.0,91605908.905,67489060.73
600533.SH,20191030,3.36,2.4939,4.7013,2.3,16.2119,5.887,0.8738,1.5138,1.2956,105000.0,105000.0,55700.96,352800.0,352800.0
600968.SH,20191030,3.02,2.3156,2.3156,1.3,28.8006,23.4626,1.6879,1.0595,0.9586,1016510.4199,186510.4199,186510.4199,3069861.4681,563261.4681
600510.SH,20191030,6.74,0.356,1.1391,0.77,10.6641,5.9383,0.8549,1.0443,0.7087,104709.5025,104709.5025,32730.4467,705742.0469,705742.0469
300479.SZ,20191030,15.74,2.3648,4.0697,0.61,258.0034,165.0413,4.3495,6.5712,5.8898,16928.7237,16164.4064,9392.9164,266458.111,254427.7567
000028.SZ,20191030,47.07,0.7175,1.798,0.86,16.6443,16.1744,1.6184,0.4673,0.4012,42812.6983,30774.4355,12280.2064,2015193.709,1448552.679
000830.SZ,20191030,9.87,2.5499,3.8414,2.57,4.7141,9.1525,1.3947,0.6793,0.7548,146486.0778,146411.0715,97186.2251,1445817.5879,1445077.2757
600651.SH,20191030,3.87,0.7782,1.1442,0.66,,,,1.1546,1.184,98522.0002,98522.0002,67008.1607,381280.1408,381280.1408
300538.SZ,20191030,20.34,3.9661,6.1409,0.54,101.3629,93.6937,6.9857,2.3805,2.0388,15162.9768,6047.9575,3906.099,308414.9481,123015.4556
600082.SH,20191030,3.94,1.2578,1.6712,1.15,173.6607,83.0472,1.4862,3.2577,3.1075,64611.5826,63412.5982,47723.9494,254569.6354,249845.6369
002103.SZ,20191030,4.63,19.1479,28.5323,2.18,,,2.4613,1.2333,1.2838,54562.3431,38579.2327,25890.3361,252623.6486,178621.8474
300609.SZ,20191030,38.8,2.0422,3.1568,0.57,59.7084,51.0466,7.2755,15.7073,13.1878,10086.91,5492.4227,3553.1954,391372.108,213106.0008
002479.SZ,20191030,8.21,2.2724,3.4486,1.32,58.5646,40.6592,1.8991,2.4384,2.1373,89410.0,88735.622,58472.0862,734056.1,728519.4566
002049.SZ,20191030,51.77,2.5816,4.1923,1.21,90.2797,73.8634,7.5702,12.7785,9.7062,60681.7968,60623.2395,37331.8097,3141496.6203,3138465.1089
000565.SZ,20191030,5.17,0.4657,0.7832,0.94,49.5708,34.9739,1.9787,3.5512,5.7163,43359.222,43359.222,25778.3238,224167.1777,224167.1777
002434.SZ,20191030,8.43,1.2415,2.9773,1.31,32.1271,34.0376,1.8469,2.5845,2.5478,134000.0,100907.63,42076.13,1129620.0,850651.3209
002530.SZ,20191030,10.31,8.2273,12.5129,1.98,27.7579,27.2786,1.8583,6.391,5.709,78358.2568,37369.6307,24570.824,807873.6276,385280.8925
601238.SH,20191030,11.37,0.4113,4.2765,1.04,10.6766,15.7784,1.4684,1.6277,1.8966,1023770.7541,608434.088,58520.0811,11640273.4741,6917895.5806
600028.SH,20191030,4.96,0.0395,0.2936,0.85,9.5185,11.3675,0.8458,0.2077,0.1943,12107120.9646,9555777.1046,1284854.3653,60051319.9844,47396654.4388
300202.SZ,20191030,16.8,23.5914,43.0307,1.78,,,5.6021,14.8242,15.4726,54950.4,42464.7206,23281.057,923166.72,713407.3061
002348.SZ,20191030,3.85,2.2383,3.4466,0.99,323.2116,,2.7809,4.3923,4.7788,94720.0,74309.0529,48257.0692,364672.0,286089.8537
000638.SZ,20191030,5.45,11.5223,20.2114,4.74,,,12.6523,14.1952,14.7232,30940.0,30940.0,17638.635,168623.0,168623.0
002069.SZ,20191030,3.11,1.3666,2.544,0.82,68.8762,,6.2204,0.7904,0.8177,71111.2194,68874.0444,36997.9199,221155.8923,214198.2781
300099.SZ,20191030,6.81,11.9877,15.5212,1.66,46.761,55.6551,2.669,10.2139,9.9356,66916.4255,39167.4908,30250.6711,455700.8577,266730.6123
002873.SZ,20191030,15.87,1.7447,2.4363,0.55,26.1825,24.5961,2.6063,2.6767,2.4404,11709.6,6153.9664,4406.9714,185831.352,97663.4468
002310.SZ,20191030,4.92,0.8613,1.1399,1.21,8.2789,351.1573,1.1643,0.9939,1.4646,268546.2004,171488.1799,129571.382,1321247.306,843721.8451
300415.SZ,20191030,7.37,1.1393,1.3547,1.03,18.1577,16.4123,2.5214,1.5801,1.5098,43200.0,27800.7991,23379.414,318384.0,204891.8894
002569.SZ,20191030,9.15,0.165,0.2354,0.98,,,4.3541,4.0052,3.9131,14001.0,13977.525,9797.525,128109.15,127894.3538
600802.SH,20191030,7.38,1.4141,2.2522,0.99,8.3504,10.3079,2.4211,0.9562,0.9629,38187.3666,38187.3666,23976.8793,281822.7655,281822.7655
002330.SZ,20191030,7.58,4.5265,16.5639,1.33,475.551,407.5376,2.8445,1.8851,1.7207,50200.0,50186.89,13714.89,380516.0,380416.6262
603599.SH,20191030,14.28,0.2407,0.4715,0.83,14.1466,13.0567,1.3293,2.3308,2.1095,46467.9135,46467.9135,23721.9135,663561.8048,663561.8048
000547.SZ,20191030,9.78,1.4425,1.5704,0.8,35.0325,30.2358,2.1073,4.4666,3.6731,160567.8881,110187.2269,101210.348,1570353.9456,1077631.0791
002810.SZ,20191030,16.55,4.0831,4.8597,0.97,42.9413,22.4983,3.5922,3.4521,2.9209,19046.4,18556.608,15591.253,315217.92,307111.8624
300090.SZ,20191030,1.56,3.6157,4.3567,0.74,,,,3.9946,5.6758,131995.2922,114151.5393,94735.919,205912.6558,178076.4013
300590.SZ,20191030,32.52,2.4599,4.6223,0.8,42.148,37.1423,5.6531,11.0278,8.6832,16149.0,9745.0,5185.96,525165.48,316907.4
000613.SZ,20191030,4.74,1.0929,1.4995,0.53,2641.7895,,22.3005,58.4719,67.8544,36410.0,26587.66,19378.482,172583.4,126025.5084
300697.SZ,20191030,15.42,9.8694,9.8694,0.96,48.347,25.239,3.9018,2.272,1.7312,20800.0,5200.0,5200.0,320736.0,80184.0
600365.SH,20191030,4.27,1.5154,1.9279,0.78,406.8763,325.0531,2.4523,1.6637,1.3755,40000.0,40000.0,31441.6792,170800.0,170800.0
300565.SZ,20191030,14.17,2.5641,2.5641,0.89,176.4619,,4.1978,5.4317,8.1025,20800.0,7181.2,7181.2,294736.0,101757.604
600615.SH,20191030,8.5,4.2736,6.4289,5.24,171.2652,65.6085,2.5355,19.1843,25.0038,18802.0508,18762.4508,12472.3277,159817.4318,159480.8318
600141.SH,20191030,10.19,0.7395,1.0871,0.89,23.1688,29.8804,1.2425,0.522,0.5178,91461.201,71364.6993,48541.3602,931989.6382,727206.2859
600280.SH,20191030,3.04,0.4962,1.128,1.68,,,2.5396,0.4232,0.4393,114833.4872,114833.4872,50514.7456,349093.8011,349093.8011
300117.SZ,20191030,3.76,1.2721,2.984,1.5,45.8904,7.4694,1.5599,0.6334,0.7041,71676.0,71428.5,30450.1379,269501.76,268571.16
300271.SZ,20191030,21.81,1.4354,1.5217,0.54,35.4682,33.4881,3.1216,6.5176,5.3362,80939.0723,58299.0631,54993.1967,1765281.1669,1271502.5662
600869.SH,20191030,5.05,0.5006,1.1427,1.1,73.8404,63.856,2.1657,0.64,0.6751,221935.2746,221935.2746,97218.3503,1120773.1367,1120773.1367
600628.SH,20191030,8.82,0.482,0.7454,2.13,20.9101,37.6776,1.2883,2.0552,2.347,64687.5384,64687.5384,41827.6004,570544.0887,570544.0887
300021.SZ,20191030,5.28,1.33,2.05,0.99,42.0163,33.1993,2.9081,2.3658,1.9857,79736.0687,64842.7009,42067.0983,421006.4427,342369.4608
600159.SH,20191030,2.52,0.4273,0.817,0.93,22.961,15.6288,0.9258,2.3705,2.5309,83000.3232,83000.3232,43408.6677,209160.8145,209160.8145
300038.SZ,20191030,8.69,1.625,1.8675,0.92,16.0684,17.531,0.9263,1.8671,1.8782,117182.7123,80572.1756,70109.2137,1018317.7699,700172.206
300306.SZ,20191030,12.13,7.0882,9.5578,0.89,,,2.3287,7.8919,8.6232,27437.4306,14728.2541,10922.7421,332816.0332,178653.7222
600794.SH,20191030,4.2,4.2744,6.6458,1.05,143.3876,27.3136,2.5799,3.7318,2.5684,121215.2157,121215.2157,77963.4369,509103.9059,509103.9059
300077.SZ,20191030,6.88,13.5294,13.5294,3.2,,,2.8236,6.3721,10.2486,55761.5,54505.67,54505.67,383639.12,374999.0096
300105.SZ,20191030,4.35,0.9664,1.6663,0.55,267.6722,,1.1591,4.8131,4.7681,51321.6,51321.6,29766.528,223248.96,223248.96
000918.SZ,20191030,6.82,0.4075,1.1901,0.99,,,3.9965,7.2629,6.6935,180419.15,180419.15,61772.0383,1230458.603,1230458.603
603906.SH,20191030,10.37,3.3707,4.3424,0.49,38.3477,25.9809,2.3774,2.0952,1.8826,30261.312,11199.0528,8692.9828,313809.8054,116134.1775
002718.SZ,20191030,16.91,4.7212,8.6945,1.28,21.2899,37.9896,1.8351,3.0646,3.2109,13144.7829,6639.3705,3605.2527,222278.2788,112271.7552
300124.SZ,20191030,25.0,0.4874,0.6464,0.95,35.6065,40.7818,6.1627,7.073,6.0712,166196.446,135494.3091,102165.5414,4154911.15,3387357.7275
000045.SZ,20191030,6.95,0.6532,1.4434,1.07,,,1.3779,2.7822,2.031,50933.8429,45702.1849,20682.3381,353990.2082,317630.1851
603693.SH,20191030,10.18,1.116,1.8253,1.75,19.9949,28.2371,1.3885,4.2716,4.3731,61800.0,19300.0,11800.0,629124.0,196474.0
600418.SH,20191030,4.97,0.6614,1.0045,1.75,,,0.7244,0.1879,0.1847,189331.2117,189331.2117,124660.6251,940976.1221,940976.1221
600557.SH,20191030,17.6,0.7744,1.2511,1.9,24.1888,21.4139,2.738,2.7289,2.3525,59288.1038,57496.3152,35588.8576,1043470.6269,1011935.1475
603678.SH,20191030,20.95,1.2699,2.2435,1.35,28.4635,25.5202,3.12,4.6846,4.1075,45266.595,45128.9397,25544.2227,948335.1653,945451.2867
601015.SH,20191030,3.26,0.4582,1.218,2.02,16.3347,39.2401,0.9451,0.5073,0.5157,162978.9473,145873.6842,54873.6842,531311.3682,475548.2105
300789.SZ,20191030,71.3,6.3308,6.3308,0.85,39.2194,32.9671,4.9218,12.39,10.0967,4598.2759,1150.0,1150.0,327857.0717,81995.0
603730.SH,20191030,26.5,0.9817,0.9948,0.53,19.0204,17.9077,2.9268,2.4842,2.0675,40059.452,7284.3983,7188.7483,1061575.478,193036.555
300752.SZ,20191030,30.94,5.4996,5.4996,0.58,22.2417,37.9961,4.517,2.3203,2.2518,11625.792,2906.448,2906.448,359702.0045,89925.5011
300445.SZ,20191030,14.15,1.7395,2.886,1.08,31.3407,27.8366,4.113,9.6446,8.4277,16392.432,9655.3094,5819.6124,231952.9128,136622.628
300256.SZ,20191030,5.36,10.7196,13.6234,0.51,,,3.0298,1.3445,1.2872,95793.6396,79399.6511,62476.0458,513453.9083,425582.1299
002895.SZ,20191030,12.3,3.5655,3.5655,0.55,63.7197,32.0885,2.5227,3.8132,3.0138,40001.0,8904.2,8904.2,492012.3,109521.66
002942.SZ,20191030,29.99,3.7636,3.7636,0.86,28.0932,22.6258,3.9712,3.7218,3.3158,12000.0,3000.0,3000.0,359880.0,89970.0
600210.SH,20191030,3.63,0.9394,1.2773,1.38,12.7229,13.3182,1.2182,0.6111,0.6156,151673.6158,151673.6158,111552.7982,550575.2254,550575.2254
600137.SH,20191030,14.4,0.3102,0.8278,0.69,48.0058,50.8142,2.8817,3.6119,3.5736,9721.7588,9721.7588,3643.3345,139993.3267,139993.3267
300250.SZ,20191030,12.85,2.6349,3.0146,1.25,,,2.7629,6.734,6.0829,21998.9902,15106.4705,13203.6036,282687.0241,194118.1459
603017.SH,20191030,10.93,0.4999,0.9073,1.2,17.8775,16.1704,1.6738,1.6114,1.5207,27511.4728,26992.687,14872.1148,300700.3977,295030.0689
300350.SZ,20191030,5.8,3.9729,4.9873,0.93,,,2.7756,2.8984,3.7918,47672.4433,31001.856,24696.0782,276500.1711,179810.7648
000639.SZ,20191030,4.66,0.5569,1.1715,0.83,10.7375,10.303,1.107,0.8606,0.8583,107942.8095,107634.8725,51164.8978,503013.4923,501578.5059
300448.SZ,20191030,7.29,10.039,12.2826,1.16,35.9922,34.4058,3.9036,6.5948,6.5067,69232.1414,42096.0815,34406.4685,504702.3108,306880.4341
000971.SZ,20191030,1.8,1.544,2.0479,1.31,,,1.0221,2.1166,2.2765,105926.9925,59149.0047,44595.1465,190668.5865,106468.2085
300426.SZ,20191030,5.84,1.2243,1.4472,1.06,,,11.0062,6.5052,,41383.3,24689.331,20886.6294,241678.472,144185.693
300787.SZ,20191030,45.26,4.9666,4.9666,0.75,32.9509,28.732,3.4838,3.3989,3.4649,8488.0,2122.0,2122.0,384166.88,96041.72
002296.SZ,20191030,6.81,8.1395,8.5465,0.95,92.4902,55.6443,1.7237,4.8515,4.5949,37665.642,32896.1911,31329.6836,256503.022,224023.0614
300406.SZ,20191030,16.28,1.4393,2.2734,1.09,27.1701,25.2502,4.4106,10.552,10.0472,50178.7943,32993.6394,20888.6317,816910.7712,537136.4494
300625.SZ,20191030,15.17,4.9223,4.9835,2.68,23.5628,20.6969,1.9712,1.7462,1.7187,28000.0,9232.7552,9119.4403,424760.0,140060.8964
000670.SZ,20191030,2.11,1.2518,1.253,0.88,,,10.8712,16.7979,55.1275,81662.736,60016.7286,59961.6536,172308.373,126635.2973
300628.SZ,20191030,73.56,1.4684,1.4684,0.93,51.7545,37.6413,10.6893,24.2749,18.7355,59907.2,14936.0,14936.0,4406773.632,1098692.16
600217.SH,20191030,5.27,0.457,0.9038,0.72,23.1489,17.0258,4.2333,2.3336,1.9308,138865.9782,131891.0776,66687.9405,731823.7051,695065.979
300383.SZ,20191030,17.64,1.5972,2.4365,0.8,40.7611,33.8558,3.3466,4.5169,3.9299,154229.6059,144226.0869,94544.2769,2720610.2481,2544148.1729
002550.SZ,20191030,4.62,0.3895,0.4514,1.27,26.7157,25.5232,2.5839,4.4742,4.0457,127997.5,90493.8714,78086.0564,591348.45,418081.6859
300613.SZ,20191030,155.09,17.2782,17.2782,2.0,126.4787,83.0746,6.0966,16.7303,14.156,4444.48,1294.45,1294.45,689294.4032,200756.2505
600368.SH,20191030,4.62,0.7186,1.4462,0.72,12.2613,5.2744,1.2097,2.8584,2.3937,112563.2068,112563.2068,55934.6286,520042.0154,520042.0154
300165.SZ,20191030,4.83,1.2208,1.4469,0.86,61.6493,265.1264,1.3883,2.1778,2.32,46176.0,31940.9769,26949.1941,223030.08,154274.9184
002527.SZ,20191030,5.38,0.9267,1.116,0.99,,,1.3356,0.9493,0.9925,62018.8252,44765.8994,37174.0648,333661.2796,240840.5388
000510.SZ,20191030,3.85,0.9606,1.0985,1.25,23.4296,37.6652,2.3956,1.1334,1.081,60918.2254,54947.9157,48051.8687,234535.1678,211549.4754
601231.SH,20191030,13.94,1.133,5.2002,1.93,25.7116,24.0092,3.0936,0.9041,0.8116,217592.358,217592.358,47407.5978,3033237.4705,3033237.4705
600207.SH,20191030,4.76,0.6832,2.0896,1.06,,,2.5673,1.9249,2.1587,86295.5974,86295.5974,28216.4351,410767.0436,410767.0436
300528.SZ,20191030,6.42,1.5444,2.3582,1.44,,,1.8097,1.4456,1.4145,37260.8054,21602.0807,14147.1546,239214.3707,138685.3581
002551.SZ,20191030,4.7,0.654,0.8317,1.4,33.9576,62.9784,1.4226,2.0351,2.3025,70596.1509,44657.5335,35112.4315,331801.9092,209890.4075
600766.SH,20191030,7.79,2.4489,3.4644,0.9,,,33.7267,144.6082,58.6984,22422.6822,22393.2072,15829.2072,174672.6943,174443.0841
600712.SH,20191030,3.74,0.6793,1.0184,0.6,,,1.987,0.9566,1.0593,54465.536,53827.9731,35907.2878,203701.1046,201316.6194
300167.SZ,20191030,5.93,5.9157,9.2201,0.99,,,3.2402,6.8637,4.6429,30024.0,30024.0,19263.5702,178042.32,178042.32
300751.SZ,20191030,143.0,3.3898,3.3898,0.99,43.5038,34.7818,5.7718,9.4382,6.0488,5200.0,1300.0,1300.0,743600.0,185900.0
300247.SZ,20191030,2.83,1.0409,1.2725,1.09,,,1.4462,2.1399,2.6135,80404.0313,64379.6909,52662.7516,227543.4086,182194.5252
600157.SH,20191030,1.46,0.7087,1.3049,1.29,275.2135,69.4133,0.7577,0.8125,0.8649,1242579.5326,1242579.5326,674875.675,1814166.1176,1814166.1176
002394.SZ,20191030,9.26,0.422,0.7871,1.05,7.9862,8.1537,0.9549,0.7478,0.8135,33664.8,32206.3209,17265.586,311736.048,298230.5315
002723.SZ,20191030,10.24,3.6618,9.7631,2.09,,,3.1325,2.3508,2.4023,19066.0,17360.5075,6511.254,195235.84,177771.5968
300050.SZ,20191030,5.8,1.8558,2.0158,0.81,55.7404,61.0539,1.0965,3.214,2.7838,54484.6718,38661.4072,35592.2265,316011.0964,224236.1618
603819.SH,20191030,14.37,1.3179,1.6259,0.72,50.1891,51.927,3.3517,2.5372,2.2568,16831.486,7784.686,6310.01,241868.4538,111865.9378
601969.SH,20191030,5.6,0.4085,2.7214,2.82,,,2.8138,7.8944,3.2403,195472.0314,195472.0314,29338.7314,1094643.3758,1094643.3758
300456.SZ,20191030,14.02,2.3717,3.7219,1.6,95.1648,142.1492,3.331,12.6308,13.9512,64189.858,32402.9939,20648.2988,899941.8092,454289.9745
000657.SZ,20191030,6.6,0.704,1.5839,1.37,42.7577,41.2178,1.7653,0.7104,0.7119,88011.6529,77352.0517,34379.8981,580876.9091,510523.5412
603737.SH,20191030,72.8,0.5399,1.6406,0.51,60.9853,37.1113,8.7671,3.7858,2.6479,18638.0481,18311.9041,6025.7513,1356849.9017,1333106.6185
300121.SZ,20191030,6.67,0.4504,0.9835,1.25,7.058,13.6908,1.5771,1.245,1.2532,38861.1706,35997.4331,16483.4406,259204.0079,240102.8788
002928.SZ,20191030,11.06,4.3652,4.3652,1.48,26.8499,15.9833,2.7254,1.5597,1.2881,60075.0,20418.777,20418.777,664429.5,225831.6736
000806.SZ,20191030,2.17,0.625,0.7501,1.19,,,1.8497,3.1353,3.5816,109991.1762,69844.6876,58200.3315,238680.8524,151562.9721
300215.SZ,20191030,6.8,0.5609,1.1226,0.73,40.306,33.6911,2.5104,7.2765,6.6884,75832.2487,60816.5462,30386.4054,515659.2912,413552.5142
600221.SH,20191030,1.74,0.3239,0.5027,1.35,,,0.6039,0.4315,0.4186,1680612.033,1643600.2728,1059182.2656,2924264.9374,2859864.4747
002112.SZ,20191030,6.98,1.3503,1.9409,1.1,223.8564,52.2417,3.6394,2.4658,2.1165,20160.0,19880.2893,13830.8885,140716.8,138764.4193
002759.SZ,20191030,9.55,3.5812,5.8141,0.6,45.8293,9.2802,1.2628,4.4625,4.7366,40215.2567,17716.7647,10912.7242,384055.7015,169195.1029
000716.SZ,20191030,3.22,1.6082,2.5343,0.86,40.1148,60.3104,0.8739,0.6062,0.5138,74639.5905,63164.91,40084.2812,240339.4814,203391.0102
603519.SH,20191030,16.05,0.2539,0.5972,0.54,38.9473,24.7131,4.9803,2.7771,2.6709,22193.9866,22193.9866,9437.1306,356213.4849,356213.4849
600335.SH,20191030,6.07,0.6982,1.6749,1.76,14.8671,14.0037,0.8747,0.1998,0.1806,145687.5351,102973.6837,42926.7069,884323.3381,625050.2601
300537.SZ,20191030,20.45,6.3347,7.7757,0.78,71.733,43.2174,2.9655,6.1738,4.9181,19302.7584,11803.9081,9616.4236,394741.4093,241389.9206
002733.SZ,20191030,22.89,6.9115,13.5384,0.99,85.0532,45.4429,3.2361,2.711,2.797,35011.3207,32723.8823,16705.7579,801409.1308,749049.6658
300523.SZ,20191030,40.86,0.6698,1.0536,0.86,70.1166,127.4189,6.6609,9.2097,7.0429,23263.7638,15422.001,9804.0243,950557.3889,630142.9609
000038.SZ,20191030,11.66,12.4803,21.0324,2.25,,,2.144,2.3724,2.519,52277.7419,22922.0729,13601.5186,609558.4706,267271.37
000977.SZ,20191030,25.42,1.8925,3.032,0.71,49.7615,44.5324,3.9634,0.6982,0.6644,128925.2171,128925.2171,80474.8925,3277279.0187,3277279.0187
300795.SZ,20191030,36.42,1.5713,1.5713,2.99,53.3528,52.2834,6.4843,8.354,7.9978,10016.4,2504.1,2504.1,364797.288,91199.322
002949.SZ,20191030,21.15,3.4913,3.4913,1.08,32.8757,32.6556,3.9621,4.5257,3.9372,19603.0,4903.0,4903.0,414603.45,103698.45
603050.SH,20191030,11.56,1.7657,1.7877,0.66,21.5444,21.4061,1.746,1.5365,1.429,16224.55,8120.11,8020.11,187555.798,93868.4716
603311.SH,20191030,10.04,0.506,1.1966,0.96,32.4155,30.8409,2.6134,3.7304,3.3069,21000.0,21000.0,8879.5564,210840.0,210840.0
603355.SH,20191030,22.28,0.3954,2.5604,1.85,21.1192,19.1321,2.9,1.5236,1.5369,40100.0,40100.0,6193.0051,893428.0,893428.0
300171.SZ,20191030,7.11,0.6093,0.8625,1.13,63.4065,68.3651,1.4593,2.3307,2.2001,62833.704,33362.6971,23567.2268,446747.6354,237208.7764
002955.SZ,20191030,55.89,3.2427,3.2427,0.7,22.8117,26.3863,2.6945,1.752,1.6884,13723.3977,3431.0,3431.0,767000.6975,191758.59
000802.SZ,20191030,8.74,1.5858,3.1143,2.19,19.2039,15.7811,1.212,5.1923,4.0196,71590.0255,71128.7755,36217.3315,625696.8229,621665.4979
600784.SH,20191030,4.95,0.2283,0.2993,0.82,44.769,144.9019,1.8422,1.4174,1.4055,56817.7846,56817.7846,43334.9276,281248.0338,281248.0338
002673.SZ,20191030,8.88,0.2088,0.9584,0.72,155.1451,82.0722,1.7616,13.8988,8.6424,350183.977,350183.877,76285.2315,3109633.7158,3109632.8278
002448.SZ,20191030,5.17,1.0812,1.1691,0.49,11.1595,15.0182,1.1698,1.9668,2.087,60737.0105,47095.2495,43554.9481,314010.3443,243482.4399
603690.SH,20191030,23.97,8.0269,8.9248,1.9,191.3135,109.8808,4.6712,9.2065,7.5893,25890.8558,9217.6,8290.25,620603.8135,220945.872
600511.SH,20191030,25.22,1.4265,1.4773,0.55,13.5522,12.4784,1.9027,0.4912,0.4459,75450.2998,27764.3426,26809.8528,1902856.561,700216.7204
300384.SZ,20191030,17.53,3.567,4.6595,0.54,49.4771,36.7935,3.1009,9.032,6.6928,31920.5969,18383.3809,14073.3426,559568.0637,322260.6672
603538.SH,20191030,22.61,4.4339,4.867,0.66,35.1254,21.1628,2.604,3.9864,2.964,14968.2,9147.92,8333.8461,338431.002,206834.4712
002356.SZ,20191030,1.75,1.4436,2.82,0.95,,,,0.4817,0.7318,52780.6548,48023.9402,24584.1967,92366.1459,84041.8954
300160.SZ,20191030,3.57,0.9365,1.7756,0.58,,,2.1528,1.5113,1.61,59295.2423,58047.5239,30615.9405,211684.015,207229.6603
600223.SH,20191030,6.62,12.3388,28.47,2.14,40.8885,26.5694,2.5707,0.7512,0.6029,100096.8,100096.8,43381.5221,662640.816,662640.816
603027.SH,20191030,22.65,1.1232,2.6756,0.72,43.9444,51.9914,7.135,9.8998,8.444,46568.1658,45964.1442,19294.6736,1054768.9554,1041087.8661
603990.SH,20191030,36.99,7.5327,9.6932,2.05,75.2665,82.9613,9.0439,14.689,13.7577,11288.8762,8438.08,6557.32,417575.5306,312124.5792
603666.SH,20191030,57.09,14.1526,14.1526,5.72,30.7201,25.901,5.2147,11.1926,9.5089,9902.767,2824.567,2824.567,565348.968,161254.53
600150.SH,20191030,20.99,0.7025,1.4943,0.7,59.129,87.384,1.9261,1.7106,1.5189,137811.7598,137811.7598,64788.2235,2892668.8382,2892668.8382
000561.SZ,20191030,6.55,0.4226,0.9481,1.14,45.786,57.1321,2.8757,3.2365,3.2402,60469.2321,59649.4745,26587.1451,396073.4703,390704.058
002498.SZ,20191030,3.01,1.0477,3.1332,2.96,45.2342,22.6648,2.0308,1.7984,1.6011,332679.6,332679.6,111238.7984,1001365.596,1001365.596
