cal_date,is_open,pretrade_date
20090418,0,20090417
20090419,0,20090417
20090420,1,20090417
20090421,1,20090420
20090422,1,20090421
20090423,1,20090422
20090424,1,20090423
20090425,0,20090424
20090426,0,20090424
20090427,1,20090424
20090428,1,20090427
20090429,1,20090428
20090430,1,20090429
20090501,0,20090430
20090502,0,20090430
20090503,0,20090430
20090504,1,20090430
20090505,1,20090504
20090506,1,20090505
20090507,1,20090506
20090508,1,20090507
20090509,0,20090508
20090510,0,20090508
20090511,1,20090508
20090512,1,20090511
20090513,1,20090512
20090514,1,20090513
20090515,1,20090514
20090516,0,20090515
20090517,0,20090515
20090518,1,20090515
20090519,1,20090518
20090520,1,20090519
20090521,1,20090520
20090522,1,20090521
20090523,0,20090522
20090524,0,20090522
20090525,1,20090522
20090526,1,20090525
20090527,1,20090526
20090528,0,20090527
20090529,0,20090527
20090530,0,20090527
20090531,0,20090527
20090601,1,20090527
20090602,1,20090601
20090603,1,20090602
20090604,1,20090603
20090605,1,20090604
20090606,0,20090605
20090607,0,20090605
20090608,1,20090605
20090609,1,20090608
20090610,1,20090609
20090611,1,20090610
20090612,1,20090611
20090613,0,20090612
20090614,0,20090612
20090615,1,20090612
20090616,1,20090615
20090617,1,20090616
20090618,1,20090617
20090619,1,20090618
20090620,0,20090619
20090621,0,20090619
20090622,1,20090619
20090623,1,20090622
20090624,1,20090623
20090625,1,20090624
20090626,1,20090625
20090627,0,20090626
20090628,0,20090626
20090629,1,20090626
20090630,1,20090629
20090701,1,20090630
20090702,1,20090701
20090703,1,20090702
20090704,0,20090703
20090705,0,20090703
20090706,1,20090703
20090707,1,20090706
20090708,1,20090707
20090709,1,20090708
20090710,1,20090709
20090711,0,20090710
20090712,0,20090710
20090713,1,20090710
20090714,1,20090713
20090715,1,20090714
20090716,1,20090715
20090717,1,20090716
20090718,0,20090717
20090719,0,20090717
20090720,1,20090717
20090721,1,20090720
20090722,1,20090721
20090723,1,20090722
20090724,1,20090723
20090725,0,20090724
20090726,0,20090724
20090727,1,20090724
20090728,1,20090727
20090729,1,20090728
20090730,1,20090729
20090731,1,20090730
20090801,0,20090731
20090802,0,20090731
20090803,1,20090731
20090804,1,20090803
20090805,1,20090804
20090806,1,20090805
20090807,1,20090806
20090808,0,20090807
20090809,0,20090807
20090810,1,20090807
20090811,1,20090810
20090812,1,20090811
20090813,1,20090812
20090814,1,20090813
20090815,0,20090814
20090816,0,20090814
20090817,1,20090814
20090818,1,20090817
20090819,1,20090818
20090820,1,20090819
20090821,1,20090820
20090822,0,20090821
20090823,0,20090821
20090824,1,20090821
20090825,1,20090824
20090826,1,20090825
20090827,1,20090826
20090828,1,20090827
20090829,0,20090828
20090830,0,20090828
20090831,1,20090828
20090901,1,20090831
20090902,1,20090901
20090903,1,20090902
20090904,1,20090903
20090905,0,20090904
20090906,0,20090904
20090907,1,20090904
20090908,1,20090907
20090909,1,20090908
20090910,1,20090909
20090911,1,20090910
20090912,0,20090911
20090913,0,20090911
20090914,1,20090911
20090915,1,20090914
20090916,1,20090915
20090917,1,20090916
20090918,1,20090917
20090919,0,20090918
20090920,0,20090918
20090921,1,20090918
20090922,1,20090921
20090923,1,20090922
20090924,1,20090923
20090925,1,20090924
20090926,0,20090925
20090927,0,20090925
20090928,1,20090925
20090929,1,20090928
20090930,1,20090929
20091001,0,20090930
20091002,0,20090930
20091003,0,20090930
20091004,0,20090930
20091005,0,20090930
20091006,0,20090930
20091007,0,20090930
20091008,0,20090930
20091009,1,20090930
20091010,0,20091009
20091011,0,20091009
20091012,1,20091009
20091013,1,20091012
20091014,1,20091013
20091015,1,20091014
20091016,1,20091015
20091017,0,20091016
20091018,0,20091016
20091019,1,20091016
20091020,1,20091019
20091021,1,20091020
20091022,1,20091021
20091023,1,20091022
20091024,0,20091023
20091025,0,20091023
20091026,1,20091023
20091027,1,20091026
20091028,1,20091027
20091029,1,20091028
20091030,1,20091029
20091031,0,20091030
20091101,0,20091030
20091102,1,20091030
20091103,1,20091102
20091104,1,20091103
20091105,1,20091104
20091106,1,20091105
20091107,0,20091106
20091108,0,20091106
20091109,1,20091106
20091110,1,20091109
20091111,1,20091110
20091112,1,20091111
20091113,1,20091112
20091114,0,20091113
20091115,0,20091113
20091116,1,20091113
20091117,1,20091116
20091118,1,20091117
20091119,1,20091118
20091120,1,20091119
20091121,0,20091120
20091122,0,20091120
20091123,1,20091120
20091124,1,20091123
20091125,1,20091124
20091126,1,20091125
20091127,1,20091126
20091128,0,20091127
20091129,0,20091127
20091130,1,20091127
20091201,1,20091130
20091202,1,20091201
20091203,1,20091202
20091204,1,20091203
20091205,0,20091204
20091206,0,20091204
20091207,1,20091204
20091208,1,20091207
20091209,1,20091208
20091210,1,20091209
20091211,1,20091210
20091212,0,20091211
20091213,0,20091211
20091214,1,20091211
20091215,1,20091214
20091216,1,20091215
20091217,1,20091216
20091218,1,20091217
20091219,0,20091218
20091220,0,20091218
20091221,1,20091218
20091222,1,20091221
20091223,1,20091222
20091224,1,20091223
20091225,1,20091224
20091226,0,20091225
20091227,0,20091225
20091228,1,20091225
20091229,1,20091228
20091230,1,20091229
20091231,1,20091230
20100101,0,20091231
20100102,0,20091231
20100103,0,20091231
20100104,1,20091231
20100105,1,20100104
20100106,1,20100105
20100107,1,20100106
20100108,1,20100107
20100109,0,20100108
20100110,0,20100108
20100111,1,20100108
20100112,1,20100111
20100113,1,20100112
20100114,1,20100113
20100115,1,20100114
20100116,0,20100115
20100117,0,20100115
20100118,1,20100115
20100119,1,20100118
20100120,1,20100119
20100121,1,20100120
20100122,1,20100121
20100123,0,20100122
20100124,0,20100122
20100125,1,20100122
20100126,1,20100125
20100127,1,20100126
20100128,1,20100127
20100129,1,20100128
20100130,0,20100129
20100131,0,20100129
20100201,1,20100129
20100202,1,20100201
20100203,1,20100202
20100204,1,20100203
20100205,1,20100204
20100206,0,20100205
20100207,0,20100205
20100208,1,20100205
20100209,1,20100208
20100210,1,20100209
20100211,1,20100210
20100212,1,20100211
20100213,0,20100212
20100214,0,20100212
20100215,0,20100212
20100216,0,20100212
20100217,0,20100212
20100218,0,20100212
20100219,0,20100212
20100220,0,20100212
20100221,0,20100212
20100222,1,20100212
20100223,1,20100222
20100224,1,20100223
20100225,1,20100224
20100226,1,20100225
20100227,0,20100226
20100228,0,20100226
20100301,1,20100226
20100302,1,20100301
20100303,1,20100302
20100304,1,20100303
20100305,1,20100304
20100306,0,20100305
20100307,0,20100305
20100308,1,20100305
20100309,1,20100308
20100310,1,20100309
20100311,1,20100310
20100312,1,20100311
20100313,0,20100312
20100314,0,20100312
20100315,1,20100312
20100316,1,20100315
20100317,1,20100316
20100318,1,20100317
20100319,1,20100318
20100320,0,20100319
20100321,0,20100319
20100322,1,20100319
20100323,1,20100322
20100324,1,20100323
20100325,1,20100324
20100326,1,20100325
20100327,0,20100326
20100328,0,20100326
20100329,1,20100326
20100330,1,20100329
20100331,1,20100330
20100401,1,20100331
20100402,1,20100401
20100403,0,20100402
20100404,0,20100402
20100405,0,20100402
20100406,1,20100402
20100407,1,20100406
20100408,1,20100407
20100409,1,20100408
20100410,0,20100409
20100411,0,20100409
20100412,1,20100409
20100413,1,20100412
20100414,1,20100413
20100415,1,20100414
20100416,1,20100415
20100417,0,20100416
20100418,0,20100416
20100419,1,20100416
20100420,1,20100419
20100421,1,20100420
20100422,1,20100421
20100423,1,20100422
20100424,0,20100423
20100425,0,20100423
20100426,1,20100423
20100427,1,20100426
20100428,1,20100427
20100429,1,20100428
20100430,1,20100429
20100501,0,20100430
20100502,0,20100430
20100503,0,20100430
20100504,1,20100430
20100505,1,20100504
20100506,1,20100505
20100507,1,20100506
20100508,0,20100507
20100509,0,20100507
20100510,1,20100507
20100511,1,20100510
20100512,1,20100511
20100513,1,20100512
20100514,1,20100513
20100515,0,20100514
20100516,0,20100514
20100517,1,20100514
20100518,1,20100517
20100519,1,20100518
20100520,1,20100519
20100521,1,20100520
20100522,0,20100521
20100523,0,20100521
20100524,1,20100521
20100525,1,20100524
20100526,1,20100525
20100527,1,20100526
20100528,1,20100527
20100529,0,20100528
20100530,0,20100528
20100531,1,20100528
20100601,1,20100531
20100602,1,20100601
20100603,1,20100602
20100604,1,20100603
20100605,0,20100604
20100606,0,20100604
20100607,1,20100604
20100608,1,20100607
20100609,1,20100608
20100610,1,20100609
20100611,1,20100610
20100612,0,20100611
20100613,0,20100611
20100614,0,20100611
20100615,0,20100611
20100616,0,20100611
20100617,1,20100611
20100618,1,20100617
20100619,0,20100618
20100620,0,20100618
20100621,1,20100618
20100622,1,20100621
20100623,1,20100622
20100624,1,20100623
20100625,1,20100624
20100626,0,20100625
20100627,0,20100625
20100628,1,20100625
20100629,1,20100628
20100630,1,20100629
20100701,1,20100630
20100702,1,20100701
20100703,0,20100702
20100704,0,20100702
20100705,1,20100702
20100706,1,20100705
20100707,1,20100706
20100708,1,20100707
20100709,1,20100708
20100710,0,20100709
20100711,0,20100709
20100712,1,20100709
20100713,1,20100712
20100714,1,20100713
20100715,1,20100714
20100716,1,20100715
20100717,0,20100716
20100718,0,20100716
20100719,1,20100716
20100720,1,20100719
20100721,1,20100720
20100722,1,20100721
20100723,1,20100722
20100724,0,20100723
20100725,0,20100723
20100726,1,20100723
20100727,1,20100726
20100728,1,20100727
20100729,1,20100728
20100730,1,20100729
20100731,0,20100730
20100801,0,20100730
20100802,1,20100730
20100803,1,20100802
20100804,1,20100803
20100805,1,20100804
20100806,1,20100805
20100807,0,20100806
20100808,0,20100806
20100809,1,20100806
20100810,1,20100809
20100811,1,20100810
20100812,1,20100811
20100813,1,20100812
20100814,0,20100813
20100815,0,20100813
20100816,1,20100813
20100817,1,20100816
20100818,1,20100817
20100819,1,20100818
20100820,1,20100819
20100821,0,20100820
20100822,0,20100820
20100823,1,20100820
20100824,1,20100823
20100825,1,20100824
20100826,1,20100825
20100827,1,20100826
20100828,0,20100827
20100829,0,20100827
20100830,1,20100827
20100831,1,20100830
20100901,1,20100831
20100902,1,20100901
20100903,1,20100902
20100904,0,20100903
20100905,0,20100903
20100906,1,20100903
20100907,1,20100906
20100908,1,20100907
20100909,1,20100908
20100910,1,20100909
20100911,0,20100910
20100912,0,20100910
20100913,1,20100910
20100914,1,20100913
20100915,1,20100914
20100916,1,20100915
20100917,1,20100916
20100918,0,20100917
20100919,0,20100917
20100920,1,20100917
20100921,1,20100920
20100922,0,20100921
20100923,0,20100921
20100924,0,20100921
20100925,0,20100921
20100926,0,20100921
20100927,1,20100921
20100928,1,20100927
20100929,1,20100928
20100930,1,20100929
20101001,0,20100930
20101002,0,20100930
20101003,0,20100930
20101004,0,20100930
20101005,0,20100930
20101006,0,20100930
20101007,0,20100930
20101008,1,20100930
20101009,0,20101008
20101010,0,20101008
20101011,1,20101008
20101012,1,20101011
20101013,1,20101012
20101014,1,20101013
20101015,1,20101014
20101016,0,20101015
20101017,0,20101015
20101018,1,20101015
20101019,1,20101018
20101020,1,20101019
20101021,1,20101020
20101022,1,20101021
20101023,0,20101022
20101024,0,20101022
20101025,1,20101022
20101026,1,20101025
20101027,1,20101026
20101028,1,20101027
20101029,1,20101028
20101030,0,20101029
20101031,0,20101029
20101101,1,20101029
20101102,1,20101101
20101103,1,20101102
20101104,1,20101103
20101105,1,20101104
20101106,0,20101105
20101107,0,20101105
20101108,1,20101105
20101109,1,20101108
20101110,1,20101109
20101111,1,20101110
20101112,1,20101111
20101113,0,20101112
20101114,0,20101112
20101115,1,20101112
20101116,1,20101115
20101117,1,20101116
20101118,1,20101117
20101119,1,20101118
20101120,0,20101119
20101121,0,20101119
20101122,1,20101119
20101123,1,20101122
20101124,1,20101123
20101125,1,20101124
20101126,1,20101125
20101127,0,20101126
20101128,0,20101126
20101129,1,20101126
20101130,1,20101129
20101201,1,20101130
20101202,1,20101201
20101203,1,20101202
20101204,0,20101203
20101205,0,20101203
20101206,1,20101203
20101207,1,20101206
20101208,1,20101207
20101209,1,20101208
20101210,1,20101209
20101211,0,20101210
20101212,0,20101210
20101213,1,20101210
20101214,1,20101213
20101215,1,20101214
20101216,1,20101215
20101217,1,20101216
20101218,0,20101217
20101219,0,20101217
20101220,1,20101217
20101221,1,20101220
20101222,1,20101221
20101223,1,20101222
20101224,1,20101223
20101225,0,20101224
20101226,0,20101224
20101227,1,20101224
20101228,1,20101227
20101229,1,20101228
20101230,1,20101229
20101231,1,20101230
20110101,0,20101231
20110102,0,20101231
20110103,0,20101231
20110104,1,20101231
20110105,1,20110104
20110106,1,20110105
20110107,1,20110106
20110108,0,20110107
20110109,0,20110107
20110110,1,20110107
20110111,1,20110110
20110112,1,20110111
20110113,1,20110112
20110114,1,20110113
20110115,0,20110114
20110116,0,20110114
20110117,1,20110114
20110118,1,20110117
20110119,1,20110118
20110120,1,20110119
20110121,1,20110120
20110122,0,20110121
20110123,0,20110121
20110124,1,20110121
20110125,1,20110124
20110126,1,20110125
20110127,1,20110126
20110128,1,20110127
20110129,0,20110128
20110130,0,20110128
20110131,1,20110128
20110201,1,20110131
20110202,0,20110201
20110203,0,20110201
20110204,0,20110201
20110205,0,20110201
20110206,0,20110201
20110207,0,20110201
20110208,0,20110201
20110209,1,20110201
20110210,1,20110209
20110211,1,20110210
20110212,0,20110211
20110213,0,20110211
20110214,1,20110211
20110215,1,20110214
20110216,1,20110215
20110217,1,20110216
20110218,1,20110217
20110219,0,20110218
20110220,0,20110218
20110221,1,20110218
20110222,1,20110221
20110223,1,20110222
20110224,1,20110223
20110225,1,20110224
20110226,0,20110225
20110227,0,20110225
20110228,1,20110225
20110301,1,20110228
20110302,1,20110301
20110303,1,20110302
20110304,1,20110303
20110305,0,20110304
20110306,0,20110304
20110307,1,20110304
20110308,1,20110307
20110309,1,20110308
20110310,1,20110309
20110311,1,20110310
20110312,0,20110311
20110313,0,20110311
20110314,1,20110311
20110315,1,20110314
20110316,1,20110315
20110317,1,20110316
20110318,1,20110317
20110319,0,20110318
20110320,0,20110318
20110321,1,20110318
20110322,1,20110321
20110323,1,20110322
20110324,1,20110323
20110325,1,20110324
20110326,0,20110325
20110327,0,20110325
20110328,1,20110325
20110329,1,20110328
20110330,1,20110329
20110331,1,20110330
20110401,1,20110331
20110402,0,20110401
20110403,0,20110401
20110404,0,20110401
20110405,0,20110401
20110406,1,20110401
20110407,1,20110406
20110408,1,20110407
20110409,0,20110408
20110410,0,20110408
20110411,1,20110408
20110412,1,20110411
20110413,1,20110412
20110414,1,20110413
20110415,1,20110414
20110416,0,20110415
20110417,0,20110415
20110418,1,20110415
20110419,1,20110418
20110420,1,20110419
20110421,1,20110420
20110422,1,20110421
20110423,0,20110422
20110424,0,20110422
20110425,1,20110422
20110426,1,20110425
20110427,1,20110426
20110428,1,20110427
20110429,1,20110428
20110430,0,20110429
20110501,0,20110429
20110502,0,20110429
20110503,1,20110429
20110504,1,20110503
20110505,1,20110504
20110506,1,20110505
20110507,0,20110506
20110508,0,20110506
20110509,1,20110506
20110510,1,20110509
20110511,1,20110510
20110512,1,20110511
20110513,1,20110512
20110514,0,20110513
20110515,0,20110513
20110516,1,20110513
20110517,1,20110516
20110518,1,20110517
20110519,1,20110518
20110520,1,20110519
20110521,0,20110520
20110522,0,20110520
20110523,1,20110520
20110524,1,20110523
20110525,1,20110524
20110526,1,20110525
20110527,1,20110526
20110528,0,20110527
20110529,0,20110527
20110530,1,20110527
20110531,1,20110530
20110601,1,20110531
20110602,1,20110601
20110603,1,20110602
20110604,0,20110603
20110605,0,20110603
20110606,0,20110603
20110607,1,20110603
20110608,1,20110607
20110609,1,20110608
20110610,1,20110609
20110611,0,20110610
20110612,0,20110610
20110613,1,20110610
20110614,1,20110613
20110615,1,20110614
20110616,1,20110615
20110617,1,20110616
20110618,0,20110617
20110619,0,20110617
20110620,1,20110617
20110621,1,20110620
20110622,1,20110621
20110623,1,20110622
20110624,1,20110623
20110625,0,20110624
20110626,0,20110624
20110627,1,20110624
20110628,1,20110627
20110629,1,20110628
20110630,1,20110629
20110701,1,20110630
20110702,0,20110701
20110703,0,20110701
20110704,1,20110701
20110705,1,20110704
20110706,1,20110705
20110707,1,20110706
20110708,1,20110707
20110709,0,20110708
20110710,0,20110708
20110711,1,20110708
20110712,1,20110711
20110713,1,20110712
20110714,1,20110713
20110715,1,20110714
20110716,0,20110715
20110717,0,20110715
20110718,1,20110715
20110719,1,20110718
20110720,1,20110719
20110721,1,20110720
20110722,1,20110721
20110723,0,20110722
20110724,0,20110722
20110725,1,20110722
20110726,1,20110725
20110727,1,20110726
20110728,1,20110727
20110729,1,20110728
20110730,0,20110729
20110731,0,20110729
20110801,1,20110729
20110802,1,20110801
20110803,1,20110802
20110804,1,20110803
20110805,1,20110804
20110806,0,20110805
20110807,0,20110805
20110808,1,20110805
20110809,1,20110808
20110810,1,20110809
20110811,1,20110810
20110812,1,20110811
20110813,0,20110812
20110814,0,20110812
20110815,1,20110812
20110816,1,20110815
20110817,1,20110816
20110818,1,20110817
20110819,1,20110818
20110820,0,20110819
20110821,0,20110819
20110822,1,20110819
20110823,1,20110822
20110824,1,20110823
20110825,1,20110824
20110826,1,20110825
20110827,0,20110826
20110828,0,20110826
20110829,1,20110826
20110830,1,20110829
20110831,1,20110830
20110901,1,20110831
20110902,1,20110901
20110903,0,20110902
20110904,0,20110902
20110905,1,20110902
20110906,1,20110905
20110907,1,20110906
20110908,1,20110907
20110909,1,20110908
20110910,0,20110909
20110911,0,20110909
20110912,0,20110909
20110913,1,20110909
20110914,1,20110913
20110915,1,20110914
20110916,1,20110915
20110917,0,20110916
20110918,0,20110916
20110919,1,20110916
20110920,1,20110919
20110921,1,20110920
20110922,1,20110921
20110923,1,20110922
20110924,0,20110923
20110925,0,20110923
20110926,1,20110923
20110927,1,20110926
20110928,1,20110927
20110929,1,20110928
20110930,1,20110929
20111001,0,20110930
20111002,0,20110930
20111003,0,20110930
20111004,0,20110930
20111005,0,20110930
20111006,0,20110930
20111007,0,20110930
20111008,0,20110930
20111009,0,20110930
20111010,1,20110930
20111011,1,20111010
20111012,1,20111011
20111013,1,20111012
20111014,1,20111013
20111015,0,20111014
20111016,0,20111014
20111017,1,20111014
20111018,1,20111017
20111019,1,20111018
20111020,1,20111019
20111021,1,20111020
20111022,0,20111021
20111023,0,20111021
20111024,1,20111021
20111025,1,20111024
20111026,1,20111025
20111027,1,20111026
20111028,1,20111027
20111029,0,20111028
20111030,0,20111028
20111031,1,20111028
20111101,1,20111031
20111102,1,20111101
20111103,1,20111102
20111104,1,20111103
20111105,0,20111104
20111106,0,20111104
20111107,1,20111104
20111108,1,20111107
20111109,1,20111108
20111110,1,20111109
20111111,1,20111110
20111112,0,20111111
20111113,0,20111111
20111114,1,20111111
20111115,1,20111114
20111116,1,20111115
20111117,1,20111116
20111118,1,20111117
20111119,0,20111118
20111120,0,20111118
20111121,1,20111118
20111122,1,20111121
20111123,1,20111122
20111124,1,20111123
20111125,1,20111124
20111126,0,20111125
20111127,0,20111125
20111128,1,20111125
20111129,1,20111128
20111130,1,20111129
20111201,1,20111130
20111202,1,20111201
20111203,0,20111202
20111204,0,20111202
20111205,1,20111202
20111206,1,20111205
20111207,1,20111206
20111208,1,20111207
20111209,1,20111208
20111210,0,20111209
20111211,0,20111209
20111212,1,20111209
20111213,1,20111212
20111214,1,20111213
20111215,1,20111214
20111216,1,20111215
20111217,0,20111216
20111218,0,20111216
20111219,1,20111216
20111220,1,20111219
20111221,1,20111220
20111222,1,20111221
20111223,1,20111222
20111224,0,20111223
20111225,0,20111223
20111226,1,20111223
20111227,1,20111226
20111228,1,20111227
20111229,1,20111228
20111230,1,20111229
20111231,0,20111230
20120101,0,20111230
20120102,0,20111230
20120103,0,20111230
20120104,1,20111230
20120105,1,20120104
20120106,1,20120105
20120107,0,20120106
20120108,0,20120106
20120109,1,20120106
20120110,1,20120109
20120111,1,20120110
20120112,1,20120111
20120113,1,20120112
20120114,0,20120113
20120115,0,20120113
20120116,1,20120113
20120117,1,20120116
20120118,1,20120117
20120119,1,20120118
20120120,1,20120119
20120121,0,20120120
20120122,0,20120120
20120123,0,20120120
20120124,0,20120120
20120125,0,20120120
20120126,0,20120120
20120127,0,20120120
20120128,0,20120120
20120129,0,20120120
20120130,1,20120120
20120131,1,20120130
20120201,1,20120131
20120202,1,20120201
20120203,1,20120202
20120204,0,20120203
20120205,0,20120203
20120206,1,20120203
20120207,1,20120206
20120208,1,20120207
20120209,1,20120208
20120210,1,20120209
20120211,0,20120210
20120212,0,20120210
20120213,1,20120210
20120214,1,20120213
20120215,1,20120214
20120216,1,20120215
20120217,1,20120216
20120218,0,20120217
20120219,0,20120217
20120220,1,20120217
20120221,1,20120220
20120222,1,20120221
20120223,1,20120222
20120224,1,20120223
20120225,0,20120224
20120226,0,20120224
20120227,1,20120224
20120228,1,20120227
20120229,1,20120228
20120301,1,20120229
20120302,1,20120301
20120303,0,20120302
20120304,0,20120302
20120305,1,20120302
20120306,1,20120305
20120307,1,20120306
20120308,1,20120307
20120309,1,20120308
20120310,0,20120309
20120311,0,20120309
20120312,1,20120309
20120313,1,20120312
20120314,1,20120313
20120315,1,20120314
20120316,1,20120315
20120317,0,20120316
20120318,0,20120316
20120319,1,20120316
20120320,1,20120319
20120321,1,20120320
20120322,1,20120321
20120323,1,20120322
20120324,0,20120323
20120325,0,20120323
20120326,1,20120323
20120327,1,20120326
20120328,1,20120327
20120329,1,20120328
20120330,1,20120329
20120331,0,20120330
20120401,0,20120330
20120402,0,20120330
20120403,0,20120330
20120404,0,20120330
20120405,1,20120330
20120406,1,20120405
20120407,0,20120406
20120408,0,20120406
20120409,1,20120406
20120410,1,20120409
20120411,1,20120410
20120412,1,20120411
20120413,1,20120412
20120414,0,20120413
20120415,0,20120413
20120416,1,20120413
20120417,1,20120416
20120418,1,20120417
20120419,1,20120418
20120420,1,20120419
20120421,0,20120420
20120422,0,20120420
20120423,1,20120420
20120424,1,20120423
20120425,1,20120424
20120426,1,20120425
20120427,1,20120426
20120428,0,20120427
20120429,0,20120427
20120430,0,20120427
20120501,0,20120427
20120502,1,20120427
20120503,1,20120502
20120504,1,20120503
20120505,0,20120504
20120506,0,20120504
20120507,1,20120504
20120508,1,20120507
20120509,1,20120508
20120510,1,20120509
20120511,1,20120510
20120512,0,20120511
20120513,0,20120511
20120514,1,20120511
20120515,1,20120514
20120516,1,20120515
20120517,1,20120516
20120518,1,20120517
20120519,0,20120518
20120520,0,20120518
20120521,1,20120518
20120522,1,20120521
20120523,1,20120522
20120524,1,20120523
20120525,1,20120524
20120526,0,20120525
20120527,0,20120525
20120528,1,20120525
20120529,1,20120528
20120530,1,20120529
20120531,1,20120530
20120601,1,20120531
20120602,0,20120601
20120603,0,20120601
20120604,1,20120601
20120605,1,20120604
20120606,1,20120605
20120607,1,20120606
20120608,1,20120607
20120609,0,20120608
20120610,0,20120608
20120611,1,20120608
20120612,1,20120611
20120613,1,20120612
20120614,1,20120613
20120615,1,20120614
20120616,0,20120615
20120617,0,20120615
20120618,1,20120615
20120619,1,20120618
20120620,1,20120619
20120621,1,20120620
20120622,0,20120621
20120623,0,20120621
20120624,0,20120621
20120625,1,20120621
20120626,1,20120625
20120627,1,20120626
20120628,1,20120627
20120629,1,20120628
20120630,0,20120629
20120701,0,20120629
20120702,1,20120629
20120703,1,20120702
20120704,1,20120703
20120705,1,20120704
20120706,1,20120705
20120707,0,20120706
20120708,0,20120706
20120709,1,20120706
20120710,1,20120709
20120711,1,20120710
20120712,1,20120711
20120713,1,20120712
20120714,0,20120713
20120715,0,20120713
20120716,1,20120713
20120717,1,20120716
20120718,1,20120717
20120719,1,20120718
20120720,1,20120719
20120721,0,20120720
20120722,0,20120720
20120723,1,20120720
20120724,1,20120723
20120725,1,20120724
20120726,1,20120725
20120727,1,20120726
20120728,0,20120727
20120729,0,20120727
20120730,1,20120727
20120731,1,20120730
20120801,1,20120731
20120802,1,20120801
20120803,1,20120802
20120804,0,20120803
20120805,0,20120803
20120806,1,20120803
20120807,1,20120806
20120808,1,20120807
20120809,1,20120808
20120810,1,20120809
20120811,0,20120810
20120812,0,20120810
20120813,1,20120810
20120814,1,20120813
20120815,1,20120814
20120816,1,20120815
20120817,1,20120816
20120818,0,20120817
20120819,0,20120817
20120820,1,20120817
20120821,1,20120820
20120822,1,20120821
20120823,1,20120822
20120824,1,20120823
20120825,0,20120824
20120826,0,20120824
20120827,1,20120824
20120828,1,20120827
20120829,1,20120828
20120830,1,20120829
20120831,1,20120830
20120901,0,20120831
20120902,0,20120831
20120903,1,20120831
20120904,1,20120903
20120905,1,20120904
20120906,1,20120905
20120907,1,20120906
20120908,0,20120907
20120909,0,20120907
20120910,1,20120907
20120911,1,20120910
20120912,1,20120911
20120913,1,20120912
20120914,1,20120913
20120915,0,20120914
20120916,0,20120914
20120917,1,20120914
20120918,1,20120917
20120919,1,20120918
20120920,1,20120919
20120921,1,20120920
20120922,0,20120921
20120923,0,20120921
20120924,1,20120921
20120925,1,20120924
20120926,1,20120925
20120927,1,20120926
20120928,1,20120927
20120929,0,20120928
20120930,0,20120928
20121001,0,20120928
20121002,0,20120928
20121003,0,20120928
20121004,0,20120928
20121005,0,20120928
20121006,0,20120928
20121007,0,20120928
20121008,1,20120928
20121009,1,20121008
20121010,1,20121009
20121011,1,20121010
20121012,1,20121011
20121013,0,20121012
20121014,0,20121012
20121015,1,20121012
20121016,1,20121015
20121017,1,20121016
20121018,1,20121017
20121019,1,20121018
20121020,0,20121019
20121021,0,20121019
20121022,1,20121019
20121023,1,20121022
20121024,1,20121023
20121025,1,20121024
20121026,1,20121025
20121027,0,20121026
20121028,0,20121026
20121029,1,20121026
20121030,1,20121029
20121031,1,20121030
20121101,1,20121031
20121102,1,20121101
20121103,0,20121102
20121104,0,20121102
20121105,1,20121102
20121106,1,20121105
20121107,1,20121106
20121108,1,20121107
20121109,1,20121108
20121110,0,20121109
20121111,0,20121109
20121112,1,20121109
20121113,1,20121112
20121114,1,20121113
20121115,1,20121114
20121116,1,20121115
20121117,0,20121116
20121118,0,20121116
20121119,1,20121116
20121120,1,20121119
20121121,1,20121120
20121122,1,20121121
20121123,1,20121122
20121124,0,20121123
20121125,0,20121123
20121126,1,20121123
20121127,1,20121126
20121128,1,20121127
20121129,1,20121128
20121130,1,20121129
20121201,0,20121130
20121202,0,20121130
20121203,1,20121130
20121204,1,20121203
20121205,1,20121204
20121206,1,20121205
20121207,1,20121206
20121208,0,20121207
20121209,0,20121207
20121210,1,20121207
20121211,1,20121210
20121212,1,20121211
20121213,1,20121212
20121214,1,20121213
20121215,0,20121214
20121216,0,20121214
20121217,1,20121214
20121218,1,20121217
20121219,1,20121218
20121220,1,20121219
20121221,1,20121220
20121222,0,20121221
20121223,0,20121221
20121224,1,20121221
20121225,1,20121224
20121226,1,20121225
20121227,1,20121226
20121228,1,20121227
20121229,0,20121228
20121230,0,20121228
20121231,1,20121228
20130101,0,20121231
20130102,0,20121231
20130103,0,20121231
20130104,1,20121231
20130105,0,20130104
20130106,0,20130104
20130107,1,20130104
20130108,1,20130107
20130109,1,20130108
20130110,1,20130109
20130111,1,20130110
20130112,0,20130111
20130113,0,20130111
20130114,1,20130111
20130115,1,20130114
20130116,1,20130115
20130117,1,20130116
20130118,1,20130117
20130119,0,20130118
20130120,0,20130118
20130121,1,20130118
20130122,1,20130121
20130123,1,20130122
20130124,1,20130123
20130125,1,20130124
20130126,0,20130125
20130127,0,20130125
20130128,1,20130125
20130129,1,20130128
20130130,1,20130129
20130131,1,20130130
20130201,1,20130131
20130202,0,20130201
20130203,0,20130201
20130204,1,20130201
20130205,1,20130204
20130206,1,20130205
20130207,1,20130206
20130208,1,20130207
20130209,0,20130208
20130210,0,20130208
20130211,0,20130208
20130212,0,20130208
20130213,0,20130208
